trip_id,date,day_of_week,is_weekend,time_period,scheduled_time,actual_time,route_id,vehicle_id,stage_id,delay_minutes,on_time,cancelled,occupancy_level,weather,incident_type,fare_kes,passenger_rating
TRP01266,2025-01-11,Saturday,1,Morning Peak (7-9am),08:49,08:55,5,94,4,6.6,no,FALSE,Overloaded (>100%),Light Rain,Police Checkpoint,102,2.6
TRP01280,2025-08-05,Tuesday,false,Midday (9am-4pm),10:58,11:06,12,8,11,8.8,no,FALSE,Full (80-100%),Clear,overloading delay,160,3.8
TRP00488,07-19-2025,Saturday,1,  Morning Peak (7-9am)  ,07:40,07:36,5,42,11,-3.9,Y,False,Full (80-100%),Clear,None,95,
TRP00935,2025-06-04,Wednesday,False,Early Morning (5-7am),05:48,05:43,4,102,3,-4.3,True,0,Moderate (50-80%),Clear,None,80,3.2
TRP03056,2025-03-02,SUNDAY,True,Night (7-10pm),20:34,20:38,5,19,11,4.1,TRUE,N,Low (<50%),Light Rain,Road Construction,83,3.9
TRP03217,2025-03-19,Wednesday,no,Evening Peak (4-7pm),18:47,18:58,11,113,6,11.9 min,FALSE,No,Full (80-100%),Heavy Rain,Overloading Delay,176,2.8
TRP00091,2025-06-19,Thursday,False,Early Morning (5-7am),06:54,07:02,10,84,10,8.1,no,N,Moderate (50-80%),Clear,Traffic Jam,70,
TRP00446,2025-03-22,Saturday,Yes,Evening Peak (4-7pm),17:12,17:30,7,92,3,18.4,No,no,Full (80-100%),Clear,Vehicle Breakdown,222,3.3
TRP01874,2025-07-13,Sunday,TRUE,Midday (9am-4pm),09:27,09:23,1,118,10,-3.1,yes,N,Low (<50%),Clear,Police Checkpoint,Ksh100,3.2
TRP00805,2025-07-09,Wednesday,false,Midday (9am-4pm),15:27,15:21,12,112,7,-5.6,0,FALSE,Low (<50%),Clear,None,160,1.9
TRP01762,2025-05-02,Friday,No,Evening Peak (4-7pm),17:50,18:09,2,23,5,19.0,no,False,Overloaded (>100%),Overcast,Traffic Jam,110,3.4
TRP02152,2025-02-03,Monday,N,MIDDAY (9AM-4PM),09:18,09:19,6,57,6,1.3,1,no,Moderate (50-80%),Light Rain,None,117,2.5
TRP00391,2025-07-05,Saturday,True,Midday (9am-4pm),13:43,14:13,12,77,6,30.1,FALSE,False,Overloaded (>100%),clear,Vehicle Breakdown,160.00,6.6
TRP01802,2025-03-18,TUESDAY,FALSE,Midday (9am-4pm),14:05,14:40,6,111,3,35.9,0,False,Low (<50%),  Light Rain  ,Vehicle Breakdown,125.00,2.9
TRP02968,2025-08-11,Monday,N,Midday (9am-4pm),10:16,10:35,9,36,1,19.5,0,False,Low (<50%),Light Rain,Road Accident Nearby,101,1.3
TRP03135,2025-02-19,Wednesday,N,Evening Peak (4-7pm),16:01,16:14,7,99,10,13.2,False,False,Overloaded (>100%),,Traffic Jam,225,
TRP02810,2025-03-30,Sunday,Yes,Midday (9am-4pm),09:06,09:04,2,112,8,-1.6 min,true,false,Moderate (50-80%),Clear,None,90,
TRP00384,2025-02-13,Thursday,false,Morning Peak (7-9am),07:48,07:53,2,43,9,5.8,No,False,Overloaded (>100%),Light Rain,None,136,2.4
TRP02242,2025-07-09,Wednesday,false,Morning Peak (7-9am),07:11,07:11,6,41,4,0.6,Yes,false,MODERATE (50-80%),Clear,None,130,3.2
TRP00205,2025-06-30,Monday,false,Morning Peak (7-9am),07:21,07:32,2,85,9,11.7,FALSE,false,full (80-100%),Light Rain,None,144,2.9
TRP01126,2025-01-09,Thursday,False,Evening Peak (4-7pm),16:53,16:56,6,7,2,3.6,Y,0,Moderate (50-80%),Clear,None,Ksh123,
TRP02870,2025-05-12,Monday,false,Evening Peak (4-7pm),16:50,16:57,4,101,9,7.0,N,FALSE,Low (<50%),Light Rain,None,130,3.0
TRP00740,2025-06-25,Wednesday,False,Night (7-10pm),21:30,21:30,8,33,11,0.4 min,yes,false,Low (<50%),Clear,None,60,5.0
TRP02059,2025-01-20,Monday,0,  Evening Peak (4-7pm)  ,16:03,16:13,4,43,8,10.8,FALSE,FALSE,,OVERCAST,None,109,2.3
TRP02389,2025-08-04,Monday,False,Morning Peak (7-9am),08:36,08:37,6,6,7,1.0,TRUE,N,Low (<50%),Clear,Police Checkpoint,118,3.4
TRP02473,2025-04-08,Tuesday,No,Morning Peak (7-9am),07:11,07:11,1,100,10,0.4 min,true,N,Low (<50%),overcast,Overloading Delay,133,2.4
TRP02222,2025-02-22,Saturday,True,Evening Peak (4-7pm),17:11,17:13,8,12,4,2.3,Yes,FALSE,Full (80-100%),Clear,None,76,3.5
TRP01220,2025-07-05,Saturday,1,Midday (9am-4pm),14:01,13:57,12,73,3,-3.5,True,No,Moderate (50-80%),Clear,None,160,4.6
TRP00081,2025-01-24,Friday,FALSE,Midday (9am-4pm),09:47,10:03,2,44,8,16.5,false,False,-,Clear,Traffic Jam,90,2.2
TRP02490,2025-01-01,Wednesday,N,Evening Peak (4-7pm),18:58,19:28,7,27,5,30.9,no,false,MODERATE (50-80%),heavy rain,Road Accident Nearby,217,1.3
TRP01551,2025-03-04,Tuesday,0,Midday (9am-4pm),11:22,11:28,7,97,9,6.0,0,N,Overloaded (>100%),Clear,None,KES 150,1.8
TRP01222,2025-02-19,Wednesday,0,Midday (9am-4pm),13:42,13:49,11,43,8,7.5,False,False,Low (<50%),Light Rain,None,139,1.6
TRP00937,2025-04-11,Friday,False,Early Morning (5-7am),06:39,06:36,12,23,2,-2.1,Y,No,Moderate (50-80%),Clear,None,160.00,4.1
TRP02184,2025-05-01,Thursday,false,morning peak (7-9am),08:25,08:30,3,74,5,5.4,false,no,Full (80-100%),Clear,None,Ksh163,3.1
TRP01159,2025-05-05,Monday,0,Midday (9am-4pm),11:34,11:39,5,103,2,5.3,False,False,Moderate (50-80%),Clear,Police Checkpoint,70,2.2
TRP00032,2025-02-18,Tuesday,No,Morning Peak (7-9am),07:21,07:26,2,33,4,5.7,No,False,Moderate (50-80%),,None,126,2.0
TRP02099,2025/08/22,  Friday  ,False,Morning Peak (7-9am),08:24,08:28,2,63,6,4.0,Y,FALSE,Overloaded (>100%),Clear,ROAD CONSTRUCTION,Ksh128,5.0
TRP02850,2025-02-09,Sunday,Y,Morning Peak (7-9am),07:06,07:00,2,89,10,-6.0 min,N,FALSE,Full (80-100%),Clear,None,141,3.6
TRP02990,2025-01-18,Saturday,Yes,Midday (9am-4pm),09:57,09:54,7,75,10,-2.8,True,no,Overloaded (>100%),,None,150,3.9
TRP01397,2025-05-05,Monday,0,Early Morning (5-7am),05:20,05:40,2,67,9,20.0,0,FALSE,MODERATE (50-80%),Clear,Road Accident Nearby,90,2.9
TRP03220,2025-05-22,Thursday,False,midday (9am-4pm),13:58,14:12,10,60,10,14.5,false,False,Moderate (50-80%),Clear,Road Accident Nearby,70,3.2
TRP01693,2025-07-08,Tuesday,FALSE,Morning Peak (7-9am),08:40,08:47,5,51,11,7.7,False,False,Overloaded (>100%),Clear,None,93,3.5
TRP01437,2025-02-21,Friday,no,Midday (9am-4pm),10:10,10:13,4,19,10,3.1,yes,false,Low (<50%),  Light Rain  ,none,101,5.0
TRP01386,2025-03-09,SUNDAY,yes,Morning Peak (7-9am),08:36,08:31,2,31,11,-4.9,yes,No,Full (80-100%),Light Rain,None,134,4.2
TRP02418,2025-05-25,Sunday,yes,Midday (9am-4pm),13:09,13:05,2,10,6,-3.4,True,false,Moderate (50-80%),Clear,,90,2.7
TRP00430,2025-04-15,tuesday,False,Midday (9am-4pm),13:17,13:19,10,120,8,2.1,Yes,N,Overloaded (>100%),Clear,Police Checkpoint,70,3.7
TRP01668,2025-02-15,Saturday,1,Midday (9am-4pm),12:38,13:00,4,97,10,22.7 min,no,no,Moderate (50-80%),Overcast,Vehicle Breakdown,80.00,2.8
TRP01729,2025-04-04,Friday,no,Morning Peak (7-9am),07:39,08:10,9,78,6,31.7,false,no,Full (80-100%),Heavy Rain,Vehicle Breakdown,141,1.2
TRP02357,2025-08-28,Thursday,0,Midday (9am-4pm),09:41,09:44,1,26,8,3.4,True,0,Full (80-100%),Overcast,Road Construction,100,3.3
TRP03441,2025-02-13,Thursday,No,Morning Peak (7-9am),07:47,07:45,4,67,5,-1.2,Yes,no,Moderate (50-80%),Overcast,None,KES 94,4.9
TRP01330,2025-08-26,Tuesday,false,Early Morning (5-7am),06:34,06:32,3,34,1,-2.0,True,False,Full (80-100%),Clear,Overloading Delay,120,4.6
TRP01912,2025-05-25,Sunday,True,Midday (9am-4pm),09:55,09:54,2,49,10,-0.2,1,false,Moderate (50-80%),Clear,None,90,3.6
TRP00034,2025-01-24,Friday,False,Morning Peak (7-9am),07:07,07:16,9,13,8,9.8,N,false,Moderate (50-80%),Clear,ROAD ACCIDENT NEARBY,58,1.9
TRP00363,2025-08-05,Tuesday,FALSE,Night (7-10pm),21:28,21:34,12,52,3,6.6,no,False,Low (<50%),Clear,Overloading Delay,160,2.1
TRP01196,2025-01-12,Sunday,yes,Evening Peak (4-7pm),17:05,17:10,9,19,8,5.6,False,False,Low (<50%),Overcast,Overloading Delay,122,3.4
TRP02946,2025-05-08,Thursday,0,Morning Peak (7-9am),08:36,09:14,12,20,9,38.7,No,False,Moderate (50-80%),Clear,Vehicle Breakdown,198,3.0
TRP03165,2025-06-22,Sunday,True,Morning Peak (7-9am),07:09,07:18,5,64,3,9.3,False,False,Moderate (50-80%),Clear,ROAD CONSTRUCTION,164,3.1
TRP02123,2025-06-01,Sunday,Y,Midday (9am-4pm),11:16,11:29,7,13,3,13.4,false,no,low (<50%),Light Rain,Traffic Jam,162,
TRP02251,2025-08-23,Saturday,1,MORNING PEAK (7-9AM),08:00,08:03,4,98,4,3.3,Yes,False,Overloaded (>100%),Clear,Police Checkpoint,110,4.3
TRP01678,2025-05-26,Monday,False,Evening Peak (4-7pm),18:50,19:18,12,60,9,28.9,False,N,Full (80-100%),Clear,Road Accident Nearby,243,
TRP00369,2025-08-26,Tuesday,FALSE,Night (7-10pm),21:41,22:10,6,101,1,29.3,FALSE,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,KES 118,3.2
TRP02469,2025-01-31,Friday,FALSE,Night (7-10pm),20:12,20:24,11,8,6,12.9,N,False,,Light Rain,Traffic Jam,124,3.3
TRP01738,2025-06-16,Monday,False,Morning Peak (7-9am),08:13,08:25,11,4,2,12.1,0,0,,Overcast,Traffic Jam,136,3.5
TRP01439,2025-02-27,Thursday,FALSE,Midday (9am-4pm),13:12,13:21,4,54,7,9.3,False,false,Low (<50%),  Overcast  ,Road Construction,80,1.5
TRP00914,2025-08-03,Sunday,true,MIDDAY (9AM-4PM),13:36,13:30,10,107,2,-6.0,0,FALSE,Full (80-100%),Clear,None,70,3.4
TRP00830,2025-04-10,thursday,N,Morning Peak (7-9am),08:14,08:17,1,102,8,3.8,1,False,Moderate (50-80%),Clear,None,114,4.9
TRP01565,2025-07-17,Thursday,No,Night (7-10pm),20:38,21:05,2,16,7,27.4,FALSE,0,Full (80-100%),Heavy Rain,Vehicle Breakdown,112,3.3
TRP02973,2025-01-05,  Sunday  ,TRUE,Early Morning (5-7am),05:08,05:16,12,102,11,8.4,0,N,Full (80-100%),Clear,,160,3.0
TRP01189,2025-05-16,Friday,false,Midday (9am-4pm),15:23,15:41,10,84,6,18.3,False,False,Moderate (50-80%),Clear,Road Accident Nearby,70,2.9
TRP01547,2025-01-09,Thursday,N,Midday (9am-4pm),10:22,10:28,1,67,8,6.2,N,false,low (<50%),Light Rain,ROAD CONSTRUCTION,107,1.3
TRP01021,23/02/2025,Sunday,Y,EARLY MORNING (5-7AM),06:47,06:44,12,62,11,-2.3,Y,False,Low (<50%),Clear,None,160.00,3.8
TRP02241,2025-02-19,Wednesday,no,Midday (9am-4pm),10:03,10:29,10,4,2,26.6,No,No,full (80-100%),Overcast,Vehicle Breakdown,70,2.1
TRP02588,2025-06-01,Sunday,Y,  Midday (9am-4pm)  ,14:15,14:09,2,1,4,-6.0,false,False,Moderate (50-80%),Overcast,None,90,2.3
TRP02322,2025-05-07,Wednesday,FALSE,Morning Peak (7-9am),08:58,09:08,5,69,10,10.0,N,FALSE,Full (80-100%),,None,Ksh132,2.6
TRP00791,2025-02-05,Wednesday,N,Midday (9am-4pm),13:24,13:51,4,73,3,27.0,False,False,full (80-100%),Clear,Vehicle Breakdown,80,2.3
TRP01928,2025-05-26,Monday,False,Early Morning (5-7am),05:15,05:10,4,6,5,-4.3,1,False,Low (<50%),Clear,None,80,4.5
TRP01391,2025-06-09,Monday,False,evening peak (4-7pm),18:45,18:51,8,24,6,6.4,false,False,Full (80-100%),Clear,None,90,2.4
TRP02338,2025-08-14,Thursday,0,Evening Peak (4-7pm),16:35,16:48,3,76,9,13.2,No,FALSE,Low (<50%),Overcast,Road Construction,160,2.6
TRP01392,2025-07-05,Saturday,TRUE,Evening Peak (4-7pm),18:16,18:15,3,87,1,-0.5 min,Yes,0,Moderate (50-80%),Light Rain,None,195,1.7
TRP02266,22-Apr-2025,Tuesday,No,Morning Peak (7-9am),08:07,08:32,7,26,4,25.8,N,FALSE,null,Overcast,,KES 223,2.9
TRP01925,2025-01-23,Thursday,No,Evening Peak (4-7pm),18:00,18:04,2,50,6,4.3,True,false,Overloaded (>100%),Overcast,None,117,
TRP02894,10/07/2025,  Thursday  ,False,Midday (9am-4pm),09:34,10:00,7,59,10,26.8,N,No,Full (80-100%),Clear,Vehicle Breakdown,150,3.8
TRP03281,2025-06-15,Sunday,yes,Midday (9am-4pm),09:11,09:15,1,39,8,4.7,True,No,Low (<50%),Clear,Traffic Jam,100,
TRP02108,2025-05-03,Saturday,Yes,Morning Peak (7-9am),08:47,08:46,11,102,7,-1.0,True,No,Moderate (50-80%),Overcast,Overloading Delay,155,3.7
TRP01335,30/05/2025,Friday,N,Midday (9am-4pm),15:32,15:30,4,84,4,-1.3,1,false,Full (80-100%),Light Rain,None,97,3.6
TRP02454,2025-05-23,Friday,FALSE,Midday (9am-4pm),15:19,15:32,11,74,9,13.8,No,No,Moderate (50-80%),Light Rain,Traffic Jam,140,2.1
TRP02119,2025-06-03,Tuesday,0,Morning Peak (7-9am),07:07,07:14,2,50,11,7.1 min,0,FALSE,Full (80-100%),Clear,None,130,2.9
TRP01884,2025-03-17,Monday,N,Morning Peak (7-9am),08:20,08:33,1,111,1,13.4,N,False,low (<50%),Clear,Police Checkpoint,150,3.9
TRP01751,2025-01-31,Friday,False,Early Morning (5-7am),05:29,05:31,2,42,1,2.2,Y,0,Moderate (50-80%),Clear,Road Construction,90,3.4
TRP02463,2025-01-11,Saturday,true,evening peak (4-7pm),17:45,17:47,4,46,2,2.1,Yes,false,Full (80-100%),Clear,Police Checkpoint,116,4.0
TRP03035,2025-02-26,Wednesday,no,Early Morning (5-7am),05:10,05:11,8,52,11,1.4,Y,0,Low (<50%),Clear,None,KES 60,4.3
TRP01260,2025-04-04,Friday,N,Midday (9am-4pm),15:48,15:49,12,7,7,1.6,Y,0,Full (80-100%),Overcast,None,160,4.5
TRP02211,2025-04-13,Sunday,TRUE,Early Morning (5-7am),05:40,05:58,10,106,11,-71.4,false,0,Low (<50%),Clear,Road Accident Nearby,70,2.4
TRP01905,16-Jul-2025,Wednesday,N,morning peak (7-9am),08:36,08:57,11,56,4,21.9,No,no,,Heavy Rain,Police Checkpoint,188,2.8
TRP01187,2025-02-21,Friday,N,Midday (9am-4pm),13:59,13:58,4,2,6,-0.5,yes,False,Overloaded (>100%),Clear,Overloading Delay,80,4.6
TRP03038,2025-01-31,Friday,false,Early Morning (5-7am),05:43,05:45,9,34,3,2.8,True,FALSE,Full (80-100%),Clear,None,80,2.7
TRP02800,2025-03-13,Thursday,0,Morning Peak (7-9am),08:37,08:41,1,82,,4.1,true,0,Full (80-100%),Clear,None,118,3.4
TRP01083,2025-04-26,Saturday,True,Midday (9am-4pm),10:04,10:03,11,28,5,-0.4,True,FALSE,Full (80-100%),Clear,None,,4.2
TRP00873,2025-03-31,Monday,0,Early Morning (5-7am),05:24,05:24,10,100,3,0.9,1,0,Low (<50%),Overcast,None,70,4.8
TRP00664,2025-06-07,Saturday,TRUE,  Midday (9am-4pm)  ,15:13,15:08,7,117,,-5.0,TRUE,0,Moderate (50-80%),Clear,None,KES 150,4.7
TRP00594,2025-07-21,Monday,false,Early Morning (5-7am),05:28,05:25,10,92,4,-2.9,False,Yes,Moderate (50-80%),Light Rain,None,84,3.5
TRP01045,2025-01-03,Friday,FALSE,EVENING PEAK (4-7PM),17:18,17:42,6,107,1,24.2,False,N,Overloaded (>100%),Light Rain,Traffic Jam,187,2.7
TRP00356,2025-05-18,Sunday,true,Night (7-10pm),21:09,21:17,10,79,10,8.7,no,no,Full (80-100%),Light Rain,Traffic Jam,83,1.6
TRP00094,2025-02-07,Friday,N,EARLY MORNING (5-7AM),06:56,06:55,1,55,11,-79.4,yes,0,Low (<50%),light rain,None,111,4.2
TRP00686,2025-01-12,Sunday,Y,Midday (9am-4pm),10:48,10:48,7,53,10,0.7,Yes,0,Low (<50%),overcast,None,Ksh150,3.4
TRP00284,2025-08-16,Saturday,TRUE,Midday (9am-4pm),15:03,15:04,7,13,,1.3,Yes,false,Low (<50%),Overcast,None,150,4.0
TRP00700,2025-07-31,Thursday,0,Midday (9am-4pm),11:15,11:37,2,88,4,22.3,N,0,Low (<50%),Light Rain,Traffic Jam,97,2.4
TRP00083,2025-04-14,MONDAY,0,Evening Peak (4-7pm),17:09,17:17,8,108,2,8.9,false,N,Overloaded (>100%),Clear,Police Checkpoint,88,2.8
TRP00802,2025-06-09,Monday,N,Midday (9am-4pm),13:59,14:13,10,1,3,14.2,false,False,Moderate (50-80%),Heavy Rain,Road Accident Nearby,81,3.3
TRP00225,27/02/2025,Thursday,False,Midday (9am-4pm),12:18,12:21,3,17,11,3.6,1,N,Low (<50%),Clear,None,120,3.7
TRP01218,2025-04-01,Tuesday,N,Evening Peak (4-7pm),18:15,18:23,9,109,3,8.7,False,FALSE,Full (80-100%),Overcast,Road Construction,114,2.9
TRP01014,2025-08-08,Friday,False,Morning Peak (7-9am),07:43,08:13,2,86,6,30.9,no,False,,Clear,Vehicle Breakdown,125.00,2.1
TRP00419,2025-07-02,  Wednesday  ,no,Morning Peak (7-9am),08:07,08:20,1,4,6,13.9,false,N,Full (80-100%),Light Rain,Overloading Delay,175,1.1
TRP02145,2025-01-20,Monday,FALSE,Night (7-10pm),19:05,19:02,12,11,10,-2.6,True,no,Full (80-100%),Clear,None,160,3.4
TRP03470,2025-06-10,Tuesday,0,Evening Peak (4-7pm),18:04,18:32,5,26,2,28.3,False,false,  Low (<50%)  ,,Road Accident Nearby,108,2.5
TRP00961,25/04/2025,Friday,false,Morning Peak (7-9am),07:33,07:46,8,22,10,13.9,FALSE,False,Overloaded (>100%),Clear,Overloading Delay,77,1.4
TRP01987,2025-07-24,Thursday,N,Early Morning (5-7am),06:23,06:27,1,5,7,4.3,1,False,Low (<50%),Light Rain,none,115,3.8
TRP00606,2025-03-25,Tuesday,False,Night (7-10pm),19:27,19:29,9,86,1,2.6,yes,False,Low (<50%),Clear,Road Construction,80,6.8
TRP00585,2025-08-09,Saturday,Y,Evening Peak (4-7pm),18:54,18:56,3,50,7,2.0,True,False,Moderate (50-80%),Clear,None,154,2.8
TRP01120,2025-03-16,Sunday,Yes,Morning Peak (7-9am),08:18,08:31,2,27,10,13.6,no,FALSE,Moderate (50-80%),Light Rain,Police Checkpoint,171,
TRP01137,2025-04-22,Tuesday,False,Morning Peak (7-9am),07:14,07:43,9,41,3,29.9,False,FALSE,Full (80-100%),Clear,Vehicle Breakdown,124,2.5
TRP00796,2025-07-30,Wednesday,False,Morning Peak (7-9am),08:25,08:31,9,26,6,6.2,False,False,Overloaded (>100%),clear,None,119,1.3
TRP01151,2025-03-07,Friday,FALSE,Evening Peak (4-7pm),16:45,16:56,11,54,6,11.4,0,N,Full (80-100%),Clear,Road Construction,167,2.9
TRP00683,2025-01-16,Thursday,False,Early Morning (5-7am),05:56,06:09,12,99,2,13.3,0,False,Moderate (50-80%),Clear,Road Accident Nearby,160,2.4
TRP01706,2025-05-23,Friday,no,Morning Peak (7-9am),08:50,08:53,2,105,5,3.5,yes,No,Overloaded (>100%),Overcast,None,132,3.8
TRP02818,2025-08-20,Wednesday,No,Early Morning (5-7am),05:17,05:11,10,12,6,-6.0,FALSE,0,,Clear,None,70,2.7
TRP02537,2025-07-09,Wednesday,No,Evening Peak (4-7pm),16:15,16:20,7,14,8,5.2,N,FALSE,N/A,light rain,None,199,6.8
TRP03227,2025-02-22,Saturday,Yes,Evening Peak (4-7pm),16:37,16:37,9,47,5,0.0,true,False,Low (<50%),Overcast,Road Construction,119,2.9
TRP02105,2025-06-04,Wednesday,0,Midday (9am-4pm),13:09,13:03,10,90,9,-5.1,No,false,Moderate (50-80%),Clear,None,70,1.8
TRP02220,2025-06-09,Monday,false,Midday (9am-4pm),15:07,15:06,3,61,3,-0.7,True,0,Moderate (50-80%),Clear,None,,4.4
TRP00124,04/07/2025,Friday,No,evening peak (4-7pm),18:46,18:53,8,4,,7.9,FALSE,N,Moderate (50-80%),Light Rain,Police Checkpoint,101,
TRP01103,2025-06-24,Tuesday,false,Early Morning (5-7am),05:30,05:37,9,68,7,7.6,False,False,Moderate (50-80%),Overcast,Police Checkpoint,Ksh80,
TRP00821,2025-08-07,Thursday,False,Night (7-10pm),20:44,20:39,5,10,5,-4.2,Yes,N,Full (80-100%),Clear,None,70.00,6.2
TRP02772,2025-06-04,Wednesday,N,Midday (9am-4pm),14:58,15:16,12,84,8,18.9 min,No,No,Low (<50%),Overcast,Road Accident Nearby,160,3.3
TRP03401,2025-07-30,Wednesday,no,Early Morning (5-7am),06:24,06:25,8,65,10,1.1,1,False,moderate (50-80%),Light Rain,None,63,3.2
TRP00500,2025-06-12,Thursday,N,Midday (9am-4pm),15:15,15:21,10,101,4,6.2,false,False,Moderate (50-80%),Clear,Police Checkpoint,70,
TRP02417,2025-02-13,Thursday,False,Evening Peak (4-7pm),17:12,17:16,5,44,11,4.5,yes,N,Full (80-100%),Clear,None,Ksh111,5.0
TRP01771,2025-03-10,Monday,no,Early Morning (5-7am),05:07,05:04,4,32,7,-2.8,True,FALSE,Full (80-100%),Clear,Overloading Delay,80,5.0
TRP00959,2025-06-04,Wednesday,False,morning peak (7-9am),08:08,08:14,7,89,4,6.3,False,False,Overloaded (>100%),Clear,None,208,1.7
TRP01698,2025-03-23,Sunday,true,Midday (9am-4pm),13:39,13:39,10,23,1,0.3,true,No,MODERATE (50-80%),Clear,none,70,3.7
TRP02729,2025-04-08,Tuesday,false,Early Morning (5-7am),06:11,06:29,4,102,10,18.2,no,False,Moderate (50-80%),Clear,Road Accident Nearby,80,3.7
TRP00857,2025-01-13,Monday,False,Evening Peak (4-7pm),18:03,18:26,9,14,3,23.9,0,false,Low (<50%),  Clear  ,Vehicle Breakdown,113,2.1
TRP01509,2025-07-03,Thursday,FALSE,Evening Peak (4-7pm),16:25,16:33,1,15,5,8.5,no,False,Overloaded (>100%),clear,Road Construction,149,1.5
TRP02621,19/05/2025,Monday,0,Morning Peak (7-9am),07:17,07:34,7,65,,17.9,false,0,Low (<50%),Clear,Road Accident Nearby,192,1.5
TRP02615,2025-07-04,Friday,no,Midday (9am-4pm),15:49,16:03,6,99,5,14.9,False,No,Full (80-100%),Heavy Rain,Road Accident Nearby,119,
TRP00975,2025-07-30,Wednesday,no,Midday (9am-4pm),13:57,14:22,11,35,7,25.8,FALSE,False,Moderate (50-80%),Light Rain,Road Accident Nearby,128,
TRP02957,2025-01-06,Monday,N,  Early Morning (5-7am)  ,05:06,05:34,1,81,1,28.9,N,0,Moderate (50-80%),Clear,Vehicle Breakdown,100,2.4
TRP02031,25/03/2025,Tuesday,False,Midday (9am-4pm),10:51,10:48,11,13,5,-2.3,True,no,Moderate (50-80%),OVERCAST,None,110,3.5
TRP01316,2025-05-25,Sunday,Yes,Early Morning (5-7am),05:00,04:58,4,4,7,-1.3,True,0,Moderate (50-80%),Overcast,None,80,
TRP03323,2025-04-30,wednesday,No,Morning Peak (7-9am),07:43,07:53,5,41,3,10.3,N,false,Overloaded (>100%),Overcast,Overloading Delay,101,2.5
TRP01629,2025-05-01,Thursday,No,EVENING PEAK (4-7PM),17:28,17:32,4,49,11,4.3,True,False,Full (80-100%),Clear,None,90,2.4
TRP00145,2025-06-02,Monday,0,Morning Peak (7-9am),08:29,08:51,11,11,6,22.2,false,no,Overloaded (>100%),Clear,Road Accident Nearby,154,2.5
TRP02379,2025-08-26,Tuesday,N,Morning Peak (7-9am),08:31,08:43,1,95,11,12.8,no,0,  Full (80-100%)  ,Clear,Road Accident Nearby,127,4.0
TRP00977,12-Mar-2025,Wednesday,False,Evening Peak (4-7pm),17:52,18:04,1,53,5,12.3,FALSE,N,Overloaded (>100%),Light Rain,None,189,1.7
TRP00647,2025-07-03,Thursday,N,Evening Peak (4-7pm),18:41,19:05,7,37,8,24.8 min,FALSE,No,Moderate (50-80%),Heavy Rain,Road Construction,199,3.2
TRP01424,2025-06-23,Monday,N,Morning Peak (7-9am),07:09,07:27,10,103,8,18.6,no,No,Moderate (50-80%),Clear,Road Construction,106,2.6
TRP01284,2025-04-16,Wednesday,no,Midday (9am-4pm),09:05,09:06,11,19,11,1.8,1,0,Low (<50%),Clear,Police Checkpoint,,4.1
TRP00409,2025-01-19,Sunday,True,Early Morning (5-7am),05:19,05:19,6,29,11,0.5,Yes,False,Low (<50%),Clear,Overloading Delay,100,5.0
TRP03111,2025-04-09,Wednesday,No,evening peak (4-7pm),18:01,18:05,2,101,6,4.2,Y,false,Full (80-100%),Light Rain,  None  ,124,3.9
TRP01285,2025-08-16,Saturday,Y,Midday (9am-4pm),10:31,10:26,8,110,9,-4.6,FALSE,Yes,Low (<50%),CLEAR,None,60,3.2
TRP02744,2025-06-05,Thursday,False,Evening Peak (4-7pm),16:07,16:18,5,19,9,11.7,0,false,Full (80-100%),Clear,OVERLOADING DELAY,93,
TRP01376,2025-04-06,Sunday,TRUE,Midday (9am-4pm),10:45,10:39,4,19,2,-6.0,No,No,Full (80-100%),NA,None,80,2.9
TRP01539,06-May-2025,Tuesday,N,Evening Peak (4-7pm),17:03,17:05,1,119,1,2.9,TRUE,no,Full (80-100%),Clear,None,154,
TRP02156,2025-03-12,Wednesday,False,Midday (9am-4pm),14:13,14:19,11,74,2,6.8,False,false,Full (80-100%),Light Rain,None,132,3.6
TRP02631,2025-06-08,Sunday,yes,Night (7-10pm),21:50,21:45,5,57,1,-5.0,True,FALSE,Full (80-100%),Clear,None,70,2.5
TRP02623,2025-06-01,Sunday,True,Morning Peak (7-9am),08:17,08:16,10,73,9,-0.5,True,false,Moderate (50-80%),Clear,  None  ,96,4.2
TRP00790,2025-01-17,Friday,N,Midday (9am-4pm),09:41,09:45,4,35,10,4.6,1,No,Full (80-100%),Clear,None,80,5.0
TRP03496,2025-04-12,Saturday,yes,Morning Peak (7-9am),07:41,07:48,12,67,8,7.5,False,false,Moderate (50-80%),CLEAR,,200,2.2
TRP01252,2025-04-09,Wednesday,False,Midday (9am-4pm),12:56,12:58,5,21,9,2.7,yes,N,Low (<50%),Clear,None,70,
TRP00444,2025-07-13,Sunday,yes,Morning Peak (7-9am),08:28,08:40,11,116,5,12.1,no,N,Full (80-100%),Heavy Rain,Police Checkpoint,176,
TRP00397,2025-05-29,Thursday,no,Early Morning (5-7am),06:41,06:43,12,32,9,2.0,yes,N,Low (<50%),Clear,Overloading Delay,160,4.4
TRP01741,2025-07-24,Thursday,0,Midday (9am-4pm),11:06,11:20,8,98,8,14.8,false,N,Low (<50%),Heavy Rain,None,69,3.2
